author,date,source,summary,title,url
Associated Press,19/11/2017,fox-news,Greece's socialist leader has been elected as the leader of a new center-left alliance.,Greek socialist leader elected to head center-left alliance,http://www.foxnews.com/world/2017/11/19/greek-socialist-leader-elected-to-head-center-left-alliance.html
Associated Press,19/11/2017,fox-news,Thousands of revelers danced on Copacabana beach Sunday to celebrate Rio de Janeiro's annual gay pride parade despite deep funding cuts by the city.,Thousands celebrate in Rio's gay pride parade on Copacabana,http://www.foxnews.com/world/2017/11/19/thousands-celebrate-in-rios-gay-pride-parade-on-copacabana.html
Fox News,19/11/2017,fox-news,"Fox News Turkey bans all LGBTI events in Ankara, citing security Fox News LGBTI rights activists shout slogans as they try to gather for a pride parade, which was banned, in central Istanbul, Turkey, June 2, 2017. (Reuters). Turkey has banned all events by le…","Turkey bans all LGBTI events in Ankara, citing security - Fox News",http://www.foxnews.com/world/2017/11/19/turkey-bans-all-lgbti-events-in-ankara-citing-security.html
Associated Press,19/11/2017,fox-news,"Authorities in Greece say that the body of an 83-year-old man has been found in the Athens suburb of Mandra that was struck by flash flooding, raising the overall death toll to 20.",Greece floods death toll rises to 20 with discovery of body,http://www.foxnews.com/world/2017/11/19/greece-floods-death-toll-rises-to-20-with-discovery-body.html
New York Post,19/11/2017,fox-news,"Fox News Model accuses Russell Simmons of sexually assaulting her while Brett Ratner allegedly watched Fox News Producer Russell Simmons take part in an ""I am Muslim Too"" rally in Times Square Manhattan, New York, U.S. February 19, 2017. REUTERS/Carlo Allegri…",Model accuses Russell Simmons of sexually assaulting her while Brett Ratner allegedly watched - Fox News,http://www.foxnews.com/entertainment/2017/11/19/model-accuses-russell-simmons-sexually-assaulting-her-while-brett-ratner-allegedly-watched.html
Fox News,20/11/2017,fox-news,"An Alabama inmate with a “ride or die” tattoo has escaped custody for the second time in less than a month, this time taking off on an electric dirt bike, authorities believe. Shane Anthony Vernon, who was being held at the Coosa County Jail outside of Montgo…",‘Dangerous’ inmate escapes for second time in a month,http://www.foxnews.com/us/2017/11/20/dangerous-alabama-inmate-escapes-for-second-time-in-month.html
Brian Flood,20/11/2017,fox-news,“CBS This Morning” co-host and longtime PBS star Charlie Rose has been accused by eight women of made unwanted sexual advances toward them and admitted to some of the misconduct in a statement.,"CBS, PBS star Charlie Rose suspended after sexual misconduct claim: 'I am greatly embarrassed'",http://www.foxnews.com/entertainment/2017/11/20/cbs-pbs-star-charlie-rose-suspended-after-sexual-misconduct-claim-am-greatly-embarrassed.html
Associated Press,20/11/2017,fox-news,"Britain has lost a seat on the International Court of Justice for the first time since the tribunal was established in 1946, a setback seen by some diplomats and commentators as a result of its waning international influence following its vote to leave the Eu…",Britain loses seat on world court for first time since 1946,http://www.foxnews.com/world/2017/11/20/britain-loses-seat-on-world-court-for-first-time-since-1946.html
Associated Press,20/11/2017,fox-news,Mexico's leftist Morena party is making eradicating corruption the centerpiece of its platform as its leader Andres Manuel Lopez Obrador campaigns for the presidential election next July.,Leftist president hopeful vows to erase Mexico's corruption,http://www.foxnews.com/world/2017/11/20/leftist-president-hopeful-vows-to-erase-mexicos-corruption.html
Zoe Szathmary,22/11/2017,fox-news,Federal Communications Commission (FCC) chairman Ajit Pai on Tuesday announced his plans to repeal the Obama-era regulations that dictate how providers treat the accessibility of content on the internet.,Net neutrality terms to know,http://www.foxnews.com/tech/2017/11/21/net-neutrality-terms-to-know.html
Nicole Darrah,21/11/2017,fox-news,"Sayfullo Saipov, the man accused of driving a truck through a bike lane in downtown New York City on Halloween, was indicted in federal court Tuesday.","Sayfullo Saipov, NYC terror suspect, indicted on murder, terror charges",http://www.foxnews.com/us/2017/11/21/sayfullo-saipov-nyc-terror-suspect-indicted-on-murder-terror-charges.html
Nicole Darrah,21/11/2017,fox-news,"Olympic gold gymnast Gabby Douglas came forward Tuesday with allegations that former USA Gymnastics team doctor Larry Nassar sexually abused her, joining a list of other females who have accused the doctor of sexual misconduct.","Gabby Douglas, Olympic gymnast, says sports doctor abused her",http://www.foxnews.com/sports/2017/11/21/gabby-douglas-olympic-gymnast-says-sports-doctor-abused-her.html
Nicole Darrah,21/11/2017,fox-news,"Formerly conjoined twins who had spent more than a year at a hospital in Pennsylvania were discharged Tuesday, just in time to be home for Thanksgiving.",Formerly conjoined twins at Philadelphia hospital released before holidays,http://www.foxnews.com/health/2017/11/21/formerly-conjoined-twins-at-philadelphia-hospital-released-before-holidays.html
Associated Press,21/11/2017,fox-news,"Officially it was a Mexican prison, but inside it hid another reality: a center of operations where the Zetas drug cartel modified vehicles, manufactured uniforms, locked up kidnapped victims and cremated bodies using diesel fuel.",Report details Zetas total control over Mexican prison,http://www.foxnews.com/world/2017/11/21/report-details-zetas-total-control-over-mexican-prison.html
Associated Press,22/11/2017,fox-news,Attorney General Jeff Sessions is ordering a far-ranging review of the FBI database containing information for use in background checks on prospective gun buyers.,Sessions orders review of background check system for guns,http://www.foxnews.com/us/2017/11/22/sessions-orders-review-background-check-system-for-guns.html
Associated Press,22/11/2017,fox-news,"A New Jersey woman who was helped by a homeless man after she ran out of gas on an interstate in Philadelphia has raised more than $60,000 for the Good Samaritan.",Woman raises more than $60K for homeless man who helped her,http://www.foxnews.com/us/2017/11/22/woman-raises-more-than-60k-for-homeless-man-who-helped-her.html
Associated Press,22/11/2017,fox-news,The Mexican baseball league is on track to get its first female umpire in the 2018 season.,Mexican baseball league to get first female umpire,http://www.foxnews.com/world/2017/11/22/mexican-baseball-league-to-get-first-female-umpire.html
Associated Press,22/11/2017,fox-news,"Ecuador on Wednesday again urged Julian Assange to not interfere in the affairs of other countries after Spain complained about his contacts with Catalan secessionists, though the government said the Wikileaks founder would continue enjoying political asylum …",Ecuador again tells Assange to not meddle in other countries,http://www.foxnews.com/world/2017/11/22/ecuador-again-tells-assange-to-not-meddle-in-other-countries.html
Associated Press,22/11/2017,fox-news,"Russia's U.N. ambassador says the expert body that has determined responsibility for chemical weapons attacks in Syria ""is dead"" but Moscow is ready to discuss ""a new mechanism.""",Russia says expert body on Syria chemical attacks 'is dead',http://www.foxnews.com/world/2017/11/22/russia-says-expert-body-on-syria-chemical-attacks-is-dead.html
Samuel Chamberlain,22/11/2017,fox-news,"Fox News MS-13 victim was stabbed 100 times, decapitated, had heart ripped out, police say Fox News Miguel Angel Lopez-Abrego has been charged with first-degree murder. (Montgomery County Police Department). A man murdered earlier this year by the MS-13 stree…","MS-13 victim was stabbed 100 times, decapitated, had heart ripped out, police say - Fox News",http://www.foxnews.com/us/2017/11/22/ms-13-victim-was-stabbed-100-times-decapitated-had-heart-ripped-out-police-say.html
Fox News,22/11/2017,fox-news,"To football fans, he is the “Gronk.” To a couple unwittingly enmeshed in a less-than-literary work of fiction featuring him, it was an invasion of their privacy. To a panel of judges, it was a case dismissed. A federal appeals court this week turned away a la…",Couple featured on Gronkowski ‘erotica’ book lose lawsuit,http://www.foxnews.com/politics/2017/11/22/lovers-inadvertently-featured-on-rob-gronkowski-erotica-book-lose-lawsuit.html
Fox News,23/11/2017,fox-news,"Fox News Indiana teacher busted after being caught on camera doing drugs in classroom Fox News Samantha Cox, a 24-year-old teacher at Lake Central High School in the town of St. John, Ind. was allegedly caught doing drugs after students filmed her with a phon…",Indiana teacher busted after being caught on camera doing drugs in classroom - Fox News,http://www.foxnews.com/us/2017/11/23/indiana-teacher-busted-after-being-caught-on-camera-doing-drugs-in-classroom.html
Fox News,23/11/2017,fox-news,A Florida man who claimed to be a voodoo priest was charged Wednesday with aggravated animal cruelty in the fatal beating and mutilation of a pit bull whose condition caused a national outcry.,"Self-described 'voodoo priest' charged in pit bull's fatal beating, stabbing",http://www.foxnews.com/us/2017/11/23/self-described-voodoo-priest-charged-in-pit-bulls-fatal-beating-stabbing.html
Associated Press,23/11/2017,fox-news,A court has handed a 21-year-old German man a two-year suspended sentence and 200 hours of community service for an arson attack on a building housing child refugees.,German gets suspended sentence for attack on refugee shelter,http://www.foxnews.com/world/2017/11/23/german-gets-suspended-sentence-for-attack-on-refugee-shelter.html
Associated Press,23/11/2017,fox-news,Italy's new national anti-mafia and anti-terrorism prosecutor says that Italian organized crime gangs are cooperating to control international drug trafficking.,Italian anti-mafia prosecutor says mafias now cooperating,http://www.foxnews.com/world/2017/11/23/italian-anti-mafia-prosecutor-says-mafias-now-cooperating.html
Fox News,23/11/2017,fox-news,Fox News New Manafort travel docs reveal closer ties to Russia: report Fox News Paul Manafort had taken 18 trips to Moscow and was in contact with Russian President Vladimir Putin's allies for more than a decade before running President Trump's 2016 election …,New Manafort travel docs reveal closer ties to Russia: report - Fox News,http://www.foxnews.com/politics/2017/11/23/new-manafort-travel-docs-reveal-closer-ties-to-russia-report.html
Fox News,23/11/2017,fox-news,"This U.S. Marine is taking on a new mission of his own for the holidays, planning to hike about 22 miles a day over two weeks to raise awareness about the high amount of suicides among military veterans.",Marine's 222-mile hike a personal mission to bring awareness to military suicide,http://www.foxnews.com/us/2017/11/23/marines-222-mile-hike-personal-mission-to-bring-awareness-to-miltary-suicide.html
